,Département de naissance,Département de mort,Nom
0,Haute-Loire,Haute-Loire,"Jules, Gabriel de Vinols de Montfleury"
0,Isère,Isère,Ambroise Bravet
0,Paris,Inconnu,"Anatole, Jean, Louis Lemercier"
0,Seine,Orne,Amédée Beau
0,Gironde,Gironde,"Jean-Paul, Auguste Journu"
0,Creuse,Creuse,"Jean-Marie, Théophile de Saincthorent"
0,Corrèze,Yvelines,"Pierre, Paul, Eugène Ducamp"
0,Haute-Corse,Paris,"Antoine, Giudice Graziani"
0,Haute-Savoie,Haute-Savoie,Albert Ducroz
0,Hérault,Inconnu,Jean-Baptiste dit Joannis Ferrouillat
0,Ain,Rhône,Pierre Durant
0,Haute-Loire,Inconnu,"Antoine, dit Frédéric Salveton"
0,Doubs,Doubs,Charles Jouffroy d'Abbans
0,Hautes-Alpes,Hautes-Alpes,Honoré Chancel
0,Basses-Pyrénées,Pyrénées-Atlantiques,"Charles, Pierre Chesnelong"
0,Aveyron,Hérault,"Auguste, Louis, Antoine Fabre"
0,Seine,Paris,"Adolphe, Jean, Louis, Victor de Forcade de la Roquette"
0,Loire,Loire,"Francisque, Jean, François, Marie Balaÿ"
0,Vienne,Vienne,"Louis, Evariste Robert de Beauchamp"
0,Cher,Nièvre,"Charles, Ferdinand Gambon"
0,Aude,Aude,"Eugène, Louis Peyrusse"
0,Landes,Gers,"Bernard, Gabriel, Xavier Abbadie de Barrau"
0,Seine-Inférieure,Seine-Maritime,"Etienne, Benoît Netien"
0,Orne,Paris,"Stanislas, Alphonse Cordier"
0,Charente,Charente,"Jacques, François, Adolphe Marchand"
0,Basses-Pyrénées,Pyrénées-Atlantiques,Benoît-Martin Sourigues
0,Jura,Inconnu,"Benoît, François, Désiré, Romuald Vuillermoz"
0,Charente,Charente,"Jean, Edmond Laroche-Joubert"
0,Seine,Paris,"Eugène, Charles de Cadier de Veauce"
0,Aisne,Aisne,"Jean, Louis, Henri Villain"
0,Côtes,Côtes,Jean Garnier-Bodéléac
0,Nord,Inconnu,"Alfred, Louis Darimon"
0,Alpes-Maritimes,Alpes-Maritimes,Constantin Bergondi
0,Seine,Calvados,"Auguste, Ernest d'Aboville"
0,Dordogne,Inconnu,"Etienne, Ludovic, Alexis Lamarque"
0,Inconnu,Inconnu,"Louis, Edouard, Joseph Devaux"
0,Ain,Rhône,Ferdinand Ducarre
0,Seine,Paris,"Emile, Auguste, Etienne Deschanel"
0,Gironde,Gironde,Emile Fourcand
0,Haute-Loire,Rhône,"Antoine, Joseph, Auguste Avond"
0,Aube,Aube,"Amant, Ambroise, Christophe de Rambourgt"
0,Seine,Sarthe,"Auguste, Elisabeth, Joseph Bonamour de Talhouët-Roy"
0,Paris,Inconnu,"Jean-Baptiste, Victor Versigny"
0,Morbihan,Morbihan,Jean Jaffré
0,Lot,Inconnu,"Guillaume, Pierre, Marie Limayrac"
0,Seine,Paris,"Adolphe, Louis Cochery"
0,Jura,Ain,"François, Marcellin Gros-Gurin"
0,Charente,Paris,"Louis, Alban Ganivet"
0,Tarn,Loiret,Hyacinthe de Boisboissel
0,Ardèche,Paris,"Charles, Louis Combier"
0,Inconnu,Inconnu,"Adolphe, Charles de Partz de Pressy"
0,Seine,Deux-Sèvres,"Louis, Pierre Tribert"
0,Haut-Rhin,Haut-Rhin,"Antoine, Hesso de Reinach"
0,Nièvre,Haute-Garonne,"Philippe, Jean, Barnabé Devoucoux"
0,Aveyron,Aveyron,"Antoine, Hippolythe Barascud"
0,Paris,Inconnu,Edouard Lorois
0,Somme,Yvelines,Eugène Jolibois
0,Seine,Gironde,"Louis, Charles, Elie, Armanieu Decazes de Glücksbjerg"
0,Mayenne,Mayenne,Victor Gaultier de Vaucenay
0,Corrèze,Corrèze,Achille d'Arfeuillères
0,Ain,Paris,"André, Marie, Edouard Girod de l'Ain"
0,Hérault,Hérault,"Marie, François, Joseph, Jules André"
0,Indre,Indre,"Charles, Edouard, Ernest Perigois"
0,Yonne,Yonne,Alexandre Dethou
0,Indre,Indre,Alphonse Bottard
0,Ariège,Yvelines,Frédéric Arnaud de l'Ariège
0,Landes,Inconnu,"Adhémar, Joseph, Louis de Guilloutet"
0,Charente,Pyrénées-Orientales,"François, Saturnin, Léonide Babaud-Laribière"
0,Nord,Yvelines,"Félix, Edmond, Hyacinthe Lambrecht"
0,Finistère,Sarthe,"Louis,Théodore, Anne, Joseph Dein"
0,Seine,Inconnu,"Hervé, Anne, Henri, Olivier, Adrien de Caulaincourt"
0,Paris,Inconnu,Ferdinand Mathieu
0,Paris,Inconnu,Alfred Adrian
0,Inconnu,Inconnu,Jean-Baptiste Lelièvre
0,Haut-Rhin,Paris,"Victor, Marie Chauffour"
0,Haute-Garonne,Inconnu,"Jean, Gustave, Alphonse de Lamothe"
0,Gironde,Inconnu,"Bernard, Camille Collas"
0,Seine-Inférieure,Seine-Maritime,"Louis, Armand Démarest"
0,Ariège,Haute-Garonne,"Saturnin, Christine, Pierre Vidal"
0,Oise,Inconnu,"Pierre, Henri Sainte-Beuve"
0,Orne,Orne,"Charles, Frédéric Fleury"
0,Meurthe,Paris,Louis Tisserand
0,Finistère,Finistère,"François, Louis Soubigou"
0,Finistère,Finistère,"Augustin, Marie Morvan"
0,Basses-Pyrénées,Pyrénées-Atlantiques,"Jules, Jean, François Labat"
0,Seine,Paris,"Amédée, Jérôme Langlois"
0,Ardennes,Paris,"Jules, Louis, Auguste Evain"
0,Bas-Rhin,Bas-Rhin,Gustave Steinheil
0,Isère,Isère,"Jean, Thomas Vendre"
0,Seine,Paris,"Gustave, Charles, Prosper Reille"
0,Ardèche,Ardèche,"Grégoire, Eugène Chabert"
0,Meurthe,Paris,Eugène Vautrain
0,Inconnu,Inconnu,"Charles, Pierre, Antoine Rolland"
0,Vosges,Paris,"Louis, Joseph Buffet"
0,Haute-Marne,Paris,"Jean-Baptiste, Félix Mougeot"
0,Haute-Garonne,Isère,Jean Bérard
0,Mayenne,Paris,"Esprit, Adolphe Segrétain"
0,Ardèche,Paris,"Jean, Xavier, Victor, Charles de Fages de Latour de Rochemure"
0,Seine-Inférieure,Paris,Jules Reiset
0,Paris,Inconnu,Eugène Gouin
0,Gironde,Hautes-Pyrénées,Armand Caduc
0,Inconnu,Inconnu,Paul Morin
0,Orne,Paris,"Jules, Nicolas, Alexandre Le Cesne"
0,Inconnu,Inconnu,"Guillaume, Félix, Alphonse Marey-Monge"
0,Dordogne,Dordogne,Jean Raynaud
0,Charente-Inférieure,Paris,"Auguste, Pierre Roy de Loulay"
0,Aisne,Aisne,"Jules, Arnould, Marin Leproux"
0,Jura,Jura,"Hermann, Jules Thurel"
0,Haute-Saône,Haute-Saône,"Claude, Marie, Agapite Versigny"
0,Paris,Inconnu,François de Joinville
0,Drôme,Hérault,Eugène Lisbonne
0,Orne,Orne,Charles Lherminier
0,Seine,Inconnu,"Auguste, Edmond Petit de Beauverger"
0,Manche,Manche,"Jules, Charles, François d'Auxais"
0,Inconnu,Inconnu,Etienne dit Stéphane de Pierres
0,Nord,Paris,"Louis, Léon, César Faidherbe"
0,Nord,Somme,"Jules, Romain Barni"
0,Doubs,Doubs,"Antoine, Alexis Monnot-Arbilleur"
0,Meurthe,Inconnu,"Joseph, Théodore Petitbien"
0,Seine,Inconnu,Maximilien Richard
0,Isère,Drôme,"Louis, Maurice, Antoine Clerc"
0,Côtes,Pyrénées-Atlantiques,Jean-Marie Allenou
0,Inconnu,Inconnu,"Arthur, Thimotée, Antoine, Victor de Cumont"
0,Orne,Orne,"Jean, Symphorien, Gaétan de Vaudoré"
0,Hautes-Pyrénées,Hautes-Pyrénées,"Pierre, Antoine, Alphonse Soucaze"
0,Haut-Rhin,Inconnu,"Hugues, Charles, Stanislas Cassal"
0,Seine,Paris,"Charles, Adolphe Debelleyme"
0,Indre,Indre,Jean Dufour
0,Loiret,Paris,"Henri, Alexandre Gérard"
0,Dordogne,Dordogne,"Pierre, Joseph, Théophile Delbetz"
0,Nord,Nord,"Joachim, Joseph Telliez-Béthune"
0,Paris,Inconnu,"Pierre, Marie Jouin"
0,Aude,Aude,"Jean, Joseph,Théodore, Siméon Raynal"
0,Creuse,Somme,"Jean-Baptiste, Alexandre Montaudon"
0,Nièvre,Paris,Pierre Malardier
0,Seine,Inconnu,"Vincent, Charles, Henry d'Etchégoyen"
0,Ardennes,Paris,Jean-Baptiste Payer
0,Bas-Rhin,Paris,Nicolas Bandsept
0,Loire,Inconnu,"Christophe, César Bertholon"
0,Loiret,Loiret,"Jacques, Charles, Hyacinthe Brierre"
0,Loiret,Loiret,"Guillaume, Amédée Devade"
0,Paris,Inconnu,"Edmond, François du Motier de Lafayette"
0,Seine,Paris,"Jules, Frédéric, Paul de Pontoi Camus de Pontcarré"
0,Allier,Allier,"Jean-Baptiste, Prosper Defoulenay"
0,Paris,Inconnu,Jean-Baptiste Millière
0,Corrèze,Corrèze,"Rémy, Guy, Joseph Lafond de Saint-Mûr de Planche"
0,Charente-Inférieure,Paris,"Pierre, Eugène, Emile Brelay"
0,Gironde,Inconnu,"François, Antoine, Adolphe Puvis de Chavannes"
0,Seine,Creuse,François de La Roche-Aymon
0,Gard,Paris,"François, Louis Bravay"
0,Vienne,Vienne,Alphonse Lepetit
0,Charente-Inférieure,Charente-Maritime,Arthur Rivaille
0,Seine,Paris,"François, Benjamin, Marie Delessert ou de Lessert"
0,Seine,Paris,"Elie, Anne, Armand de Gontaut-Biron"
0,Haut-Rhin,Inconnu,"Louis, Charles Pflieger"
0,Ardèche,Ardèche,"Jean-François, Emile Lauriol"
0,Inconnu,Inconnu,"Amédée, Antoine Bruys"
0,Seine,Paris,"Louis, Eugène Tirlet"
0,Basses-Pyrénées,Pyrénées-Atlantiques,"Jean-Baptiste, Théodore Plantié"
0,Eure,Paris,"Philémon, Paul Fouquet"
0,Orne,Paris,François d'Aillières
0,Inconnu,Inconnu,"Jacques, Louis, Venceslas Jourdain"
0,Yonne,Inconnu,Auguste Martenot
0,Dordogne,Dordogne,"Louis, François Mazerat"
0,Inconnu,Inconnu,"Philippe, Jacques Mège"
0,Paris,Inconnu,"Victor, Appolinaire, Ferdinand Pilhes"
0,Deux-Sèvres,Charente,Eugène Lasnonier
0,Gironde,Gironde,"Jean-Baptiste, Stanislas Boffinton"
0,Hérault,Hérault,"Marie, Théophile de Rodez-Bénavent"
0,Côtes,Yvelines,Ludovic de Foucaud
0,Seine,Paris,"Léonel, Rémi, François de Moustier"
0,Nord,Nord,"Auguste, Julien, Joseph Stiévenart-Béthune"
0,Seine-Inférieure,Seine-Maritime,"Nicolas, Eugène Duvivier"
0,Drôme,Paris,"Albert, Pierre, Henri Lacroix-Saint-Pierre"
0,Moselle,Paris,"Charles, Joseph du Pasquier de Dommartin"
0,Basses-Pyrénées,Pyrénées-Atlantiques,"Jean, Charles Harispe"
0,Inconnu,Inconnu,Eugène de Belleroche de Diesbach
0,Paris,Inconnu,"Maximilien, Jules, Marcus Koenigswarter"
0,Drôme,Drôme,"Marie, Pierre, Laurent, Jean-Charles Curnier"
0,Haute-Vienne,Haute-Vienne,Antoine Baury
0,Guadeloupe,Inconnu,Louisy Mathieu
0,Inconnu,Inconnu,"Rodolphe, Auguste, Louis, Maurice d'Ornano"
0,Landes,Landes,"Martin, Barthélemy, François, Xavier, Marie de Laborde"
0,Seine,Paris,"Alexandre, Emile Pepin-Lehalleur"
0,Hautes-Pyrénées,Inconnu,François Ducuing
0,Seine,Paris,"Alexandre, Léon, Sébastien Gérard"
0,Calvados,Paris,"Jacques, Louis, Adolphe Cordier"
0,Paris,Inconnu,"Charles, Guillaume Boysset"
0,Jura,Rhône,Napoléon Bavoux
0,Haute-Savoie,Savoie,"Nicolas, Eugène Parent"
0,Haute-Vienne,Haute-Vienne,"Pierre, Joseph Benoit du Buis"
0,Haute-Garonne,Paris,"Charles, Laurens Tron"
0,Bas-Rhin,Inconnu,"Charles, Emile Kopp"
0,Nièvre,Yvelines,"Auguste, Alexandre Ducrot"
0,Loire,Loire,Marius Chavanne
0,Marne,Marne,"Philippe, Eugène, Pierre Courmeaux"
0,Bas-Rhin,Gard,"Philippe, Eugène Beyer"
0,Haute-Savoie,Haute-Savoie,"Clément, Claude, Jean Silva"
0,Meurthe,Inconnu,"Victor, Charles, Maurice de Foblant"
0,Finistère,Inconnu,"Paul, Louis, François, René de Flotte"
0,Aisne,Aisne,"Jean-Baptiste, André Godin"
0,Paris,Inconnu,"Jean-Baptiste, François Josseau"
0,Vosges,Paris,"Jean-Baptiste, Sébastien Krantz"
0,Paris,Inconnu,"Paul, Hippolyte, Félicité de Jouvencel"
0,Nord,Paris,Louis Baucarne-Leroux
0,Oise,Inconnu,Rémy Jacques
0,Aude,Inconnu,"Pierre, Hercule, Edmond Joly"
0,Charente,Paris,Pierre Mathieu-Bodet
0,Haute-Garonne,Paris,Albert de Rességuier
0,Eure,Paris,"Edmond, Antoine Adam"
0,Nord,Haute-Garonne,"Edouard, Charles, Joseph Boittelle"
0,Alpes-Maritimes,Inconnu,"Jean, Jacques, Louis Le Normant de Flaghac"
0,Inconnu,Inconnu,Antoine Bonaparte
0,Paris,Inconnu,Charles-Emile La Chambre
0,Seine,Paris,"Henri, Léon Camusat de Riancey"
0,Aude,Inconnu,"Marcel, Jacques Lucet"
0,Seine,Paris,"Joseph, Ernest Portalis"
0,Morbihan,Paris,"Stanislas, Charles, Henri, Laurent Dupuy de Lôme"
0,Côtes,Paris,Jules-Marie Monjaret de Kerjégu
0,Loire,Inconnu,"Hippolyte, André, Suzanne de Souzy de Charpin-Feugerolles"
0,Somme,Paris,"Louis, Charles, Alfred de Frottier de Bagneux"
0,Ardennes,Ardennes,"Edouard, Edmond, Ernest, Victoire Toupet des Vignes"
0,Meurthe,Paris,Jean-Baptiste Drouin
0,Nièvre,Nièvre,Charles de Bouillé
0,Seine,Paris,"Prosper, Claude, Ignace, Constance Brugière de Barante"
0,Marne,Marne,"Pierre, Hippolyte Faure"
0,Haute-Loire,Paris,"Julien, Louis Maigne"
0,Savoie,Paris,Bernardin Chevallay
0,Yvelines,Inconnu,"Hippolyte, Alphonse, Gustave Heirieis"
0,Seine,Paris,"Alfred, Amable, Marie de Gouy d'Arsy"
0,Inconnu,Inconnu,"Auguste, Jean Hovius"
0,Morbihan,Morbihan,"Frédéric,Armand, Alexandre de Pioger"
0,Lozère,Lozère,"Théophile, Jean, Baptiste, Victor Roussel"
0,Essonne,Essonne,Victor Pigeon
0,Seine,Paris,"Armand, Urbain, Louis de la Jumellière de Maillé"
0,Paris,Inconnu,"Philippe, Elie Le Royer"
0,Seine,Nièvre,"Octave, Honoré, Joseph Le Peletier d'Aunay"
0,Cantal,Cantal,"Guillaume, Raymond, Henri Teissèdre"
0,Charente-Inférieure,Charente,"Antoine, Fédora, Pierre Gaudin"
0,Aisne,Allier,Barthélemy Terrier
0,Seine,Inconnu,"Justinien, Nicolas Clary"
0,Seine,Paris,"Victor, Antoine Hennequin"
0,Gironde,Tarn,Raymond Besse-Lamothe
0,Aveyron,Paris,Pierre Pradié
0,Inconnu,Inconnu,"Victor, Amédée Heitzman"
0,Côtes,Côtes,"Henri, Pierre Flaud"
0,Yonne,Yonne,"Jules, Nicolas, Pierre Houdaille"
0,Inconnu,Inconnu,Claude Pelletier
0,Gironde,Gironde,"Jules, Auguste Hovyn de Tranchère"
0,Meurthe,Inconnu,"Antoine, Joseph Drouot"
0,Haut-Rhin,Paris,Louis Chauffour
0,Haute-Vienne,Paris,"Arthur, Louis, Etienne Dubreuil-Hélion de La Guéronnière"
0,Dordogne,Alpes-Maritimes,"François, Guillaume, Marc Montagut"
0,Seine,Alpes-Maritimes,"Marc, René, Antoine, Victurnien de Beauvau"
0,Paris,Inconnu,Jean-Charles Abbatucci
0,Aude,Aude,"Lazare, Henri Escarguel"
0,Loire,Haute-Loire,Fleury Binachon
0,Sarthe,Mayenne,Ernest Le Lasseux
0,Seine,Paris,"Louis, Marie Perrée"
0,Somme,Paris,"Charles, Albert de Dompierre d'Hornoy"
0,Haut-Rhin,Paris,"Aimé, Philippe, Charles Gros"
0,Seine,Inconnu,"Charles, Adolphe Truelle"
0,Inconnu,Inconnu,Jean-Paul Racouchot
0,Rhône,Inconnu,"Jean-Baptiste, Jules Morel"
0,Haute-Saône,Nord,"Werner, Charles, Marie, Ghislain de Mérode"
0,Cher,Inconnu,"Simon, Pierre, Louis, Auguste Lebrun"
0,Isère,Isère,"Joseph, Michel, Adolphe Eymard-Duverney"
0,Inconnu,Inconnu,Pierre Joigneaux
0,Yonne,Inconnu,"François, Jules Michot-Boutet"
0,Inconnu,Inconnu,"Edouard, Jean, Etienne Deligny"
0,Seine,Paris,"Alfred, Paul, Augustin Le Roux"
0,Inconnu,Inconnu,"Henri, Charles, Léopold Emmery"
0,Nièvre,Nièvre,Anselme Lebas
0,Gard,Gard,"Pierre, Augustin, Gédéon Mallet"
0,Jura,Yvelines,"Pierre, Joseph Lefranc"
0,Vaucluse,Paris,Taxile Delord
0,Inconnu,Inconnu,"Antoine, Jules Carion"
0,Creuse,Creuse,Martin Nadaud
0,Ardennes,Paris,"Jules, François, Edme Riché-Tirman"
0,Seine,Paris,Louis Pothuau
0,Finistère,Finistère,Alexandre de Ploeuc
0,Seine,Paris,"Joseph, Eugène de Villardi de Montlaur"
0,Seine,Paris,"Laurent, François de Gouvion-Saint-Cyr"
0,Somme,Alpes-Maritimes,"Antoine, Auguste, Félix Cauvel de Beauvillé"
0,Morbihan,Paris,"Vincent, Paul, Marie, Casimir Audren de Kerdrel"
0,Cantal,Inconnu,"Christophe, Louis, Firmin Salvy"
0,Côtes,Paris,"Henri, Louis, Marie Chrestien de Treveneuc"
0,Yvelines,Inconnu,"Pierre, Napoléon Bonaparte"
0,Aude,Haute-Garonne,Louis d'Auberjon
0,Sarthe,Sarthe,"Pierre, Jean-Baptiste Le Monnier"
0,Loiret,Paris,"Eugène, Claude, François Vignat"
0,Paris,Inconnu,"Philibert, Bernard de La Guiche"
0,Basses-Pyrénées,Paris,"Jean, Bernardin Jauréguiberry"
0,Seine,Paris,"Pierre, Henri de Lacretelle"
0,Seine,Paris,"Oscar, Thomas, Gilbert du Motier de Lafayette"
0,Aisne,Inconnu,"Jérôme, Pierre Gilland"
0,Inconnu,Inconnu,Alexis Maillé
0,Alpes-Maritimes,Alpes-Maritimes,"Louis, Laurent, Ignace Lubonis"
0,Gironde,Inconnu,"Pierre, Guillaume, Louis, Henri Calluaud"
0,Haute-Corse,Paris,"Louis-Thomas, Joseph, Maurice, Jérôme Mariani"
0,Seine,Paris,"Jacques, Marie Perret"
0,Savoie,Savoie,"Daniel, Henri Mayet"
0,Basses-Alpes,Inconnu,Pierre Allemand
0,Seine,Inconnu,"Auguste, Charles Godard d'Aucour de Plancy"
0,Haute-Saône,Paris,Sébastien Courcelle
0,Sarthe,Inconnu,Théodore Grimault
0,Doubs,Doubs,Louis Fernier
0,Pyrénées-Orientales,Pyrénées-Orientales,"Philippe, Jean, Louis de Saint-Malo"
0,Inconnu,Inconnu,"Jean, Charles, François Dufay"
0,Eure,Paris,"Frédéric, Joseph, Barthélemy de Lagrange"
0,Seine-Inférieure,Calvados,"Jean, Nicolas Lemonnier"
0,Tarn,Tarn,"Bernard, Barthélémy, Martial Lavergne"
0,Haute-Vienne,Haute-Vienne,Martial Dussoubs Gaston
0,Inconnu,Inconnu,Louis Rochut
0,Orne,Paris,Hippolyte Piquet
0,Haute-Savoie,Haute-Savoie,"François, Hippolyte Pissard"
0,Morbihan,Inconnu,"Louis, Jules Trochu"
0,Ain,Inconnu,Jean-Baptiste Perret
0,Cantal,Paris,"Félix, Marie, Louis, Pierre Esquirou de Parieu"
0,Landes,Landes,Jean-Marie Darracq
0,Haute-Loire,Haute-Loire,"Gabriel, Charles Calemard de Lafayette"
0,Seine,Yvelines,"Edmond, Henri, Adolphe Scherer"
0,Dordogne,Inconnu,"Louis, Léger Vauthier"
0,Seine,Paris,"Aimé, Charles, Alphonse dit Emile Bourrée de Corberon"
0,Marne,Marne,Louis Roederer
0,Marne,Marne,"Jacques, Antoine Goërg"
0,Oise,Oise,Alexandre Martin dit Albert
0,Nièvre,Yonne,Charles Martin
0,Landes,Inconnu,"Pierre, Pascal Duprat"
0,Paris,Inconnu,"Alexandre, Alfred Chatelin"
0,Somme,Somme,Alexandre Courbet-Poulard
0,Dordogne,Lot,"Marc, Antoine Calmon"
0,Deux-Sèvres,Yvelines,"Louis, André Ganne"
0,Inconnu,Inconnu,Eugène Livois
0,Calvados,Paris,"Louis, Armand, Léon Peulevey"
0,Aveyron,Aveyron,Louis Azémar
0,Aube,Paris,"Antoine, Hippolyte Tézenas"
0,Creuse,Creuse,"Joseph, Edmond Fayolle"
0,Allier,Allier,"Gilbert, Désirat Desmaroux de Gaulmin"
0,Vienne,Vienne,"Octave, Camille Bérenger"
0,Inconnu,Inconnu,Joseph Andrieu
0,Haut-Rhin,Inconnu,Jules Migeon
0,Bas-Rhin,Gironde,Emile Küss
0,Aube,Aube,"Joseph, Arsène Blavoyer"
0,Somme,Somme,Gontran Gonnet
0,Seine-Inférieure,Yvelines,Armand Le Bourgeois
0,Inconnu,Inconnu,Jérôme Galloni d'Istria
0,Inconnu,Inconnu,"Mathieu, Claude Salneuve"
0,Vienne,Vienne,"Jacques, Etienne de Laurenceau"
0,Inconnu,Inconnu,"Alphonse, Lucien Bouilliez-Bridou"
0,Meuse,Meuse,"Auguste, Jean-Baptiste Grandpierre"
0,Essonne,Essonne,"Victor, Alfred Lécuyer"
0,Vaucluse,Paris,"Henri, Edme, Jean, Joseph, Jules Nogent-Saint-Laurens"
0,Morbihan,Paris,"Jules, François, Simon Suisse dit Simon"
0,Inconnu,Inconnu,"François, Marie Bartoli"
0,Ariège,Inconnu,"Joseph, Emmanuel, Xavier Durrieu"
0,Gironde,Inconnu,"Antoine, Philippe, Adrien Achard"
0,Inconnu,Inconnu,Alexandre Chassaigne-Goyon
0,Paris,Inconnu,Eugène Rouher
0,Marne,Paris,Auguste Mathieu
0,Drôme,Paris,"Théodore, Etienne, François Morin"
0,Ariège,Ariège,"Louis, Baptiste Pons-Tande"
0,Haute-Vienne,Paris,Jean-Baptiste Brunet
0,Paris,Inconnu,"Louis, René, Antoine Grangier de la Marinière"
0,Rhône,Inconnu,"Pierre, Antoine, Marie, François Sain"
0,Inconnu,Inconnu,"Georges, François, Eugène, Austrégésile Houssard"
0,Loire,Loire,Jean-Baptiste Chavassieu
0,Seine-Inférieure,Seine-Maritime,"Louis, Alexandre, Henri Grossin de Bouville"
0,Inconnu,Inconnu,"Henri, Guy Delavau"
0,Inconnu,Inconnu,"Calixte, François, Joseph, Bournat"
0,Seine,Paris,"Georges, César, Raphaël Huchet de La Bédoyère"
0,Doubs,Lieu,"Pierre, Frédéric Mettetal"
0,Seine,Paris,Ernest Arrighi de Casanova de Padoue
0,Tarn,Tarn,"Auguste, Pierre, Gabriel Jamme"
0,Seine,Inconnu,"Henri, Charles, Louis, Boniface de Castellane"
0,Paris,Inconnu,"Martial, Eugène Bataille"
0,Cher,Cher,Louis Gallicher
0,Indre,Paris,"Pierre, Edmond Teisserenc de Bort"
0,Hérault,Hérault,"Jacques, Antoine Coste-Floret"
0,Inconnu,Inconnu,Louis de Willecot de Rincquesen
0,Alpes-Maritimes,Alpes-Maritimes,"François, Etienne Malausséna"
0,Aveyron,Aveyron,"Henry, Honoré, Louis Izarn de Freissinet de Valady"
0,Sarthe,Sarthe,"Pierre, Jules Lebreton"
0,Gard,Yvelines,"Noël, François, Alfred Madier de Montjau"
0,Creuse,Paris,"Pierre, Annet, Jean, Félix Lecler"
0,Hautes-Alpes,Inconnu,"Maurice, Désiré Garnier"
0,Inconnu,Inconnu,"Augustin, François Riban"
0,Nord,Paris,"Ignace, Charles Plichon"
0,Moselle,Inconnu,Louis-Amédée Humbert
0,Gironde,Gironde,Jean-François Denjoy
0,Ariège,Yvelines,"Gaspard, Jacques, Ernest Roquemaurel de Saint Cernin"
0,Paris,Inconnu,"Erasme, Henri de Contades"
0,Seine-Inférieure,Inconnu,Hyacinthe Dobremel
0,Gard,Gard,"Jean-François, Augustin Demians"
0,Martinique,Inconnu,"Auguste, Antoine, Benoît de Laboulaye"
0,Moselle,Inconnu,Louis Rehm
0,Vendée,Yvelines,"Henri, Etienne Giraud"
0,Oise,Inconnu,Louis Sébert
0,Cher,Cher,"Eugène, Jacques Rollet"
0,Inconnu,Inconnu,Léon Joubert
0,Haute-Loire,Haute-Loire,Francois Maigne
0,Hérault,Lieu,"Victor, Etienne de Bonald"
0,Seine,Paris,"Pierre, Louis, Charles Debelleyme"
0,Loire-Inférieure,Loire-Atlantique,"Charles, Marie, Guillaume Leroux"
0,Nord,Yvelines,"Henri, Edmond Dollez"
0,Inconnu,Inconnu,"Charles, Pierre Rouxin"
0,Nord,Paris,Pierre Oscar Maximilien Frédéric Louis de Brigode-Kemlandt
0,Aude,Inconnu,Alexandre Labadié
0,Haute-Saône,Haute-Saône,"Jean-François, Auguste Huguenin"
0,Inconnu,Inconnu,"Jean-Baptiste, Augustin Bouthier de Rochefort"
0,Ardennes,Paris,"François, Clément Sauvage"
0,Doubs,Doubs,Gustave Colin
0,Calvados,Calvados,Philippe Paris
0,Paris,Inconnu,"François, Auguste Dubois"
0,Var,Inconnu,"Emile, Joseph Rigaud"
0,Paris,Inconnu,Joseph Astaix
0,Côtes,Côtes,"Mathurin, Marie Legal-Lasalle"
0,Inconnu,Inconnu,Paul Mayaud
0,Seine-Inférieure,Eure,"Nicolas, Jules Davy"
0,Paris,Inconnu,"Charles, Claude, Philibert Pernolet"
0,Haute-Garonne,Haute-Garonne,Armand Duportal
0,Doubs,Jura,Césaire Huot
0,Bas-Rhin,Inconnu,"François, Auguste Bruckner"
0,Basses-Pyrénées,Pyrénées-Atlantiques,"Paul, Jules, Sévère de Lestapis"
0,Côtes,Côtes,"Gustave, Louis, Jean-Marie Le Borgne de Latour"
0,Seine-Inférieure,Seine-Maritime,"Pierre, Joseph Robert"
0,Doubs,Paris,"Frédéric, Daniel, Pierre Dorian"
0,Nièvre,Inconnu,"Charles, Claude, Alexandre Gérard"
0,Allier,Inconnu,Laurent Descours
0,Paris,Inconnu,Jean-Baptiste Duchasseint
0,Nord,Nord,"Jules, Eugène, Amédée Brabant"
0,Haut-Rhin,Haut-Rhin,Renaud Yves
0,Aisne,Finistère,"Théophile, Hippolyte, Ronan de Pompéry"
0,Nord,Paris,"Achille, Arthur, Armand Testelin"
0,Tarn,Paris,Frédéric Thomas
0,Paris,Inconnu,Noël Parfait dit Noël-Parfait
0,Haute-Vienne,Haute-Vienne,"Jacques, Charles Charreyron"
0,Somme,Somme,"Edmond, Valléry Gressier"
0,Doubs,Ardèche,"Jean, Chrysogone Guigues de Champvans"
0,Dordogne,Dordogne,"Pierre, Augustin Monteil"
0,Allier,Inconnu,Christophe Rantian
0,Gard,Paris,"Dominique, Léonce Curnier"
0,Paris,Inconnu,Barthélemy Forest
0,Loire-Inférieure,Vendée,"Charles, Louis de Tinguy"
0,Inconnu,Inconnu,Emile de Lhomel
0,Morbihan,Morbihan,"Aimé, Jean-Marie Le Blanc"
0,Paris,Inconnu,"Camille, Adalbert Clément de La Roncière le Noury"
0,Meuse,Meuse,"Louis, Victor de Benoist"
0,Vienne,Deux-Sèvres,"Marc, Horace Demarçay"
0,Charente-Inférieure,Paris,"Eugène, Pierre, Clément Pelletan"
0,Gard,Paris,"Alphonse, Joseph, Antoine Gent"
0,Inconnu,Inconnu,"Armand, Louis Huchet de Cintré"
0,Seine-Inférieure,Seine-Maritime,"Henri, Mathieu Quesné"
0,Nord,Nord,"Jules, Joseph, André Leurent"
0,Rhône,Inconnu,"Jean-François, Edouard Glas"
